0	9.066667
1	9.133333
2	12.866667
3	12.333333
4	8.600000
5	21.266667
6	8.533333
7	10.466667
8	18.000000
9	11.400000
10	18.000000
11	6.866667
12	9.333333
13	19.266667
14	13.533333
15	18.866667
16	22.800000
17	19.866667
18	10.800000
19	11.733333
20	11.866667
21	10.066667
22	15.266667
23	6.800000
24	14.133333
25	18.333333
26	19.466667
27	17.333333
28	7.533333
29	0.800000
30	6.200000
31	28.066667
32	11.466667
33	5.200000
34	3.133333
35	9.066667
36	6.666667
37	14.666667
38	8.666667
39	15.933333
40	19.000000
41	17.000000
42	14.600000
43	19.466667
44	16.933333
45	11.000000
46	2.866667
47	20.733333
48	11.466667
49	10.666667
50	7.733333
51	20.200000
52	10.600000
53	14.400000
54	13.400000
55	9.200000
56	8.800000
57	14.800000
58	17.666667
59	3.200000
60	9.000000
61	16.000000
62	19.600000
63	24.266667
64	5.933333
65	0.000000
66	5.800000
67	17.800000
68	4.733333
69	19.133333
70	7.666667
71	19.266667
72	9.333333
73	2.466667
74	7.200000
75	15.000000
76	7.333333
77	14.733333
78	20.800000
79	5.466667
80	32.200000
81	27.933333
82	20.733333
83	18.000000
84	6.666667
85	0.733333
86	15.733333
87	13.800000
88	10.733333
89	9.066667
90	15.533333
91	8.400000
92	3.200000
93	13.000000
94	8.533333
95	4.066667
96	13.133333
97	20.866667
98	9.133333
99	12.866667
100	42.000000
101	11.466667
102	10.400000
103	12.333333
104	8.866667
105	18.066667
106	20.200000
107	10.800000
108	10.000000
109	4.133333
110	7.133333
111	6.333333
112	11.333333
113	14.533333
114	4.866667
115	6.200000
116	18.066667
117	10.000000
118	17.800000
119	14.600000
120	16.066667
121	7.733333
122	8.533333
123	2.400000
124	7.133333
125	10.000000
126	20.400000
127	21.866667
128	10.066667
129	9.266667
130	7.866667
131	21.400000
132	9.600000
133	0.666667
134	13.266667
135	14.733333
136	8.200000
137	10.933333
138	10.400000
139	4.466667
140	31.066667
141	13.533333
142	16.066667
143	1.466667
144	8.266667
145	13.733333
146	16.800000
147	10.666667
148	1.933333
149	5.933333
150	4.533333
151	6.600000
152	6.333333
153	13.666667
154	7.333333
155	15.733333
156	7.666667
157	17.866667
158	6.333333
159	16.066667
160	21.133333
161	7.600000
162	18.266667
163	16.000000
164	7.866667
165	0.733333
166	4.200000
167	18.933333
168	9.133333
169	16.733333
170	5.333333
171	4.733333
172	-0.200000
173	0.000000
174	3.400000
175	12.266667
176	8.000000
177	10.933333
178	7.000000
179	5.066667
180	8.933333
181	19.400000
182	17.200000
183	13.733333
184	11.000000
185	5.733333
186	13.266667
187	10.866667
188	12.200000
189	18.866667
190	14.666667
191	10.600000
192	21.133333
193	4.266667
194	7.200000
195	19.466667
196	9.600000
197	11.866667
198	8.933333
199	12.466667
200	9.000000
201	23.000000
202	13.000000
203	11.333333
204	6.866667
205	19.066667
206	13.866667
207	18.800000
208	10.066667
209	14.666667
210	6.933333
211	13.333333
212	12.866667
213	15.200000
214	13.133333
215	11.266667
216	7.800000
217	6.266667
218	0.666667
219	13.466667
220	9.933333
221	7.466667
222	6.800000
223	19.466667
224	12.733333
225	9.400000
226	11.333333
227	11.666667
228	13.933333
229	13.733333
230	8.333333
231	13.133333
232	1.933333
233	22.933333
234	18.333333
235	9.866667
236	5.666667
237	12.400000
238	10.733333
239	16.866667
240	3.666667
241	12.866667
242	5.066667
243	28.666667
244	11.600000
245	5.933333
246	2.933333
247	10.266667
248	10.400000
249	12.066667
250	11.600000
251	15.933333
252	6.133333
253	5.200000
254	17.400000
255	2.933333
256	5.466667
257	5.000000
258	3.266667
259	1.866667
260	12.666667
261	6.666667
262	1.800000
263	1.533333
264	1.533333
265	6.466667
266	0.000000
267	0.000000
268	5.933333
269	9.266667
270	16.066667
271	0.000000
272	6.466667
273	0.000000
274	15.066667
275	9.266667
276	15.133333
277	11.533333
278	6.600000
279	0.000000
280	9.400000
281	10.600000
282	3.133333
283	12.266667
284	3.066667
285	10.866667
286	11.466667
287	17.733333
288	7.200000
289	9.600000
290	8.200000
291	9.400000
292	11.600000
293	8.466667
294	8.133333
295	4.200000
296	5.333333
297	4.733333
298	3.866667
299	6.933333
300	5.133333
301	11.733333
302	4.733333
303	17.333333
304	2.400000
305	15.200000
306	8.866667
307	2.066667
308	1.200000
309	4.533333
310	14.266667
311	5.466667
312	8.133333
313	16.266667
314	13.200000
315	7.800000
316	15.133333
317	14.466667
318	8.133333
319	20.533333
320	12.933333
321	19.600000
322	8.800000
323	14.733333
324	13.666667
325	6.133333
326	6.000000
327	3.933333
328	11.933333
329	10.800000
330	5.866667
331	9.933333
332	5.200000
333	8.733333
334	2.200000
335	6.800000
336	6.866667
337	13.800000
338	4.800000
339	0.600000
340	13.466667
341	5.666667
342	8.133333
343	13.600000
344	21.466667
345	10.866667
346	9.200000
347	22.933333
348	3.933333
349	6.066667
350	13.733333
351	2.733333
352	12.466667
353	0.000000
354	5.466667
355	7.066667
356	9.933333
357	7.333333
358	21.266667
359	12.133333
360	10.066667
361	4.800000
362	11.800000
363	7.733333
364	2.733333
365	9.333333
366	6.866667
367	1.800000
368	16.000000
369	16.333333
370	8.733333
371	11.800000
372	12.533333
373	14.666667
374	5.333333
375	9.600000
376	8.066667
377	9.600000
378	10.066667
379	13.600000
380	14.133333
381	13.400000
382	2.333333
383	7.866667
384	7.933333
385	6.866667
386	8.666667
387	10.000000
388	5.733333
389	8.733333
390	11.866667
391	14.400000
392	9.333333
393	10.066667
394	7.866667
395	3.933333
396	12.733333
397	11.066667
398	5.666667
399	2.533333
400	16.733333
401	4.666667
402	21.533333
403	18.533333
404	11.866667
405	25.200000
406	6.466667
407	3.533333
408	14.533333
409	6.066667
410	5.800000
411	7.200000
412	30.400000
413	11.666667
414	15.533333
415	6.666667
416	1.800000
417	3.333333
418	10.533333
419	8.533333
420	5.466667
421	10.866667
422	4.866667
423	0.133333
424	7.133333
425	2.733333
426	10.600000
427	5.000000
428	9.866667
429	14.733333
430	10.066667
431	14.200000
432	19.533333
433	4.200000
434	14.866667
435	12.200000
436	10.466667
437	7.600000
438	7.000000
439	0.600000
440	2.000000
441	16.200000
442	18.133333
443	3.400000
444	8.400000
445	13.533333
446	8.866667
447	15.333333
448	6.066667
449	5.266667
450	6.200000
451	6.133333
452	6.133333
453	9.266667
454	5.466667
455	18.600000
456	14.200000
457	17.800000
458	4.000000
459	4.800000
460	9.933333
461	4.133333
462	14.666667
463	10.666667
464	4.200000
465	17.666667
466	5.733333
467	12.066667
468	6.533333
469	6.533333
470	15.733333
471	0.466667
472	18.200000
473	15.666667
474	16.666667
475	12.666667
476	10.466667
477	9.600000
478	3.666667
479	1.000000
480	10.466667
481	2.933333
482	7.133333
483	23.466667
484	2.466667
485	7.000000
486	13.133333
487	11.533333
488	11.533333
489	1.400000
490	1.400000
491	8.666667
492	5.200000
493	6.533333
494	3.800000
495	0.000000
496	3.666667
497	6.200000
498	0.666667
499	6.333333
500	13.266667
501	0.400000
502	8.200000
503	1.200000
504	32.733333
505	12.400000
506	6.400000
507	9.200000
508	4.533333
509	18.933333
510	13.333333
511	9.333333
512	5.933333
513	8.333333
514	13.800000
515	8.666667
516	16.333333
517	4.533333
518	8.933333
519	1.133333
520	10.466667
521	0.000000
522	4.400000
523	11.800000
524	7.933333
525	-0.666667
526	8.133333
527	13.533333
528	8.400000
529	6.600000
530	10.600000
531	9.533333
532	17.666667
533	11.200000
534	15.733333
535	17.266667
536	14.733333
537	8.600000
538	13.400000
539	7.933333
540	10.133333
541	23.533333
542	2.666667
543	13.933333
544	13.066667
545	7.266667
546	10.800000
547	14.733333
548	11.466667
549	17.400000
550	2.266667
551	9.066667
552	5.333333
553	7.933333
554	15.800000
555	1.400000
556	13.266667
557	16.866667
558	15.600000
559	5.733333
560	2.866667
561	10.866667
562	4.533333
563	4.533333
564	12.333333
565	6.466667
566	13.133333
567	5.600000
568	13.466667
569	6.533333
570	4.666667
571	11.733333
572	10.000000
573	13.200000
574	8.866667
575	4.466667
576	10.200000
577	11.200000
578	0.866667
579	9.133333
580	11.133333
581	14.666667
582	7.000000
583	1.400000
584	10.866667
585	11.933333
586	11.600000
587	18.733333
588	6.133333
589	1.666667
590	6.800000
591	7.133333
592	1.933333
593	12.266667
594	15.533333
595	5.866667
596	6.466667
597	10.933333
598	7.400000
599	22.266667
600	14.933333
601	1.800000
602	1.800000
603	3.133333
604	6.866667
605	16.066667
606	2.800000
607	6.333333
608	11.533333
609	11.066667
610	7.666667
611	9.666667
612	4.933333
613	5.133333
614	15.266667
615	4.266667
616	2.666667
617	6.333333
618	7.133333
619	2.466667
620	8.466667
621	9.800000
622	8.533333
623	2.600000
624	4.066667
625	17.066667
626	4.066667
627	15.933333
628	7.666667
629	6.733333
630	2.800000
631	7.400000
632	12.066667
633	16.666667
634	7.666667
635	5.533333
636	4.933333
637	10.866667
638	6.600000
639	4.000000
640	11.466667
641	9.600000
642	0.800000
643	8.533333
644	2.400000
645	6.266667
646	4.266667
647	3.000000
648	10.866667
649	4.000000
650	4.533333
651	7.066667
652	7.533333
653	6.266667
654	16.333333
655	9.333333
656	16.800000
657	17.400000
658	11.266667
659	8.866667
660	21.466667
661	8.133333
662	7.266667
663	1.000000
664	9.400000
665	7.466667
666	16.866667
667	12.333333
668	12.733333
669	8.333333
670	8.600000
671	10.666667
672	14.800000
673	11.000000
674	1.000000
675	8.733333
676	1.266667
677	5.200000
678	9.800000
679	12.333333
680	16.533333
681	13.400000
682	7.400000
683	10.133333
684	12.066667
685	21.333333
686	9.600000
687	4.066667
688	12.933333
689	6.400000
690	15.400000
691	7.733333
692	7.600000
693	13.600000
694	12.266667
695	10.266667
696	7.600000
697	4.466667
698	10.400000
699	6.466667
700	4.600000
701	13.133333
702	11.200000
703	14.466667
704	0.800000
705	8.133333
706	6.266667
707	17.400000
708	8.200000
709	12.866667
710	12.600000
711	6.933333
712	14.133333
713	7.066667
714	13.466667
715	8.866667
716	8.466667
717	7.333333
718	4.066667
719	7.533333
720	5.933333
721	9.666667
722	1.000000
723	8.666667
724	7.800000
725	8.400000
726	11.066667
727	2.466667
728	11.733333
729	-2.866667
730	10.666667
731	5.200000
732	6.533333
733	4.800000
734	6.266667
735	9.533333
736	16.933333
737	6.266667
738	6.266667
739	5.533333
740	8.666667
741	11.800000
742	3.800000
743	5.600000
744	1.000000
745	2.866667
746	6.133333
747	3.400000
748	2.600000
749	19.866667
750	12.066667
751	6.266667
752	9.466667
753	18.133333
754	4.733333
755	4.933333
756	10.400000
757	14.800000
758	5.733333
759	4.933333
760	12.666667
761	2.466667
762	8.133333
763	9.200000
764	8.866667
765	1.800000
766	5.000000
767	12.866667
768	6.466667
769	1.000000
770	-0.333333
771	10.933333
772	10.133333
773	2.400000
774	10.866667
775	11.466667
776	0.000000
777	10.466667
778	0.933333
779	7.666667
780	5.266667
781	8.733333
782	7.533333
783	14.133333
784	3.133333
785	9.333333
786	6.933333
787	5.266667
788	12.266667
789	16.533333
790	9.000000
791	11.933333
792	10.400000
793	10.600000
794	10.533333
795	5.200000
796	6.066667
797	3.866667
798	4.733333
799	8.133333
800	4.733333
801	7.400000
802	20.800000
803	9.466667
804	10.800000
805	13.200000
806	7.933333
807	14.600000
808	12.866667
809	13.733333
810	1.733333
811	11.600000
812	4.600000
813	2.800000
814	2.800000
815	2.200000
816	15.733333
817	15.066667
818	13.333333
819	8.866667
820	5.266667
821	8.800000
822	9.800000
823	4.466667
824	9.666667
825	6.333333
826	8.533333
827	4.333333
828	4.733333
829	11.133333
830	11.866667
831	6.400000
832	3.066667
833	1.200000
834	14.400000
835	36.466667
836	10.400000
837	10.133333
838	8.533333
839	7.666667
840	8.133333
841	4.666667
842	9.000000
843	9.466667
844	12.800000
845	3.600000
846	9.200000
847	9.200000
848	7.333333
849	5.933333
850	8.600000
851	7.600000
852	10.200000
853	8.866667
854	10.600000
855	6.533333
856	3.133333
857	13.400000
858	4.666667
859	3.066667
860	14.000000
861	9.266667
862	20.733333
863	6.000000
864	10.600000
865	15.000000
866	14.800000
867	10.666667
868	9.400000
869	0.333333
870	8.133333
871	6.266667
872	4.733333
873	7.866667
874	9.600000
875	11.600000
876	4.400000
877	6.000000
878	4.466667
879	10.466667
880	9.533333
881	4.333333
882	16.000000
883	2.266667
884	6.400000
885	4.933333
886	4.800000
887	4.800000
888	17.266667
889	15.733333
890	11.800000
891	7.133333
892	7.466667
893	3.333333
894	10.133333
895	11.533333
896	11.866667
897	4.333333
898	4.200000
899	7.800000
900	9.600000
901	6.000000
902	10.066667
903	10.733333
904	1.666667
905	4.266667
906	9.200000
907	2.533333
908	3.133333
909	5.400000
910	5.000000
911	13.333333
912	4.333333
913	1.266667
914	12.666667
915	9.666667
916	23.066667
917	10.133333
918	9.400000
919	3.666667
920	8.266667
921	10.533333
922	7.400000
923	6.666667
924	7.333333
925	12.866667
926	14.333333
927	9.000000
928	9.533333
929	4.533333
930	5.133333
931	12.333333
932	0.200000
933	3.400000
934	22.066667
935	5.666667
936	10.133333
937	10.266667
938	7.400000
939	10.733333
940	12.600000
941	8.933333
942	8.933333
943	9.266667
944	10.466667
945	24.666667
946	6.200000
947	3.866667
948	11.733333
949	7.066667
950	5.866667
951	6.466667
952	2.400000
953	13.200000
954	3.466667
955	8.333333
956	7.533333
957	10.666667
958	25.200000
959	2.600000
960	6.133333
961	7.800000
962	7.800000
963	7.666667
964	14.666667
965	8.866667
966	7.866667
967	3.066667
968	11.066667
969	8.133333
970	9.933333
971	10.666667
972	8.800000
973	9.800000
974	10.200000
975	6.266667
976	8.400000
977	15.266667
978	4.866667
979	8.800000
980	5.866667
981	2.866667
982	19.266667
983	17.000000
984	11.400000
985	9.600000
986	4.200000
987	4.000000
988	7.066667
989	3.466667
990	15.333333
991	3.600000
992	4.666667
993	9.066667
994	4.666667
995	-2.000000
996	12.666667
997	10.000000
998	6.200000
999	14.000000
1000	6.400000
1001	10.933333
1002	3.466667
1003	7.800000
1004	15.000000
1005	4.600000
1006	7.000000
1007	14.533333
1008	3.000000
1009	2.933333
1010	1.200000
1011	1.200000
1012	1.200000
1013	3.933333
1014	8.866667
1015	6.200000
1016	10.200000
1017	7.066667
1018	5.933333
1019	6.466667
1020	3.266667
1021	0.000000
1022	12.933333
1023	8.000000
1024	5.266667
1025	0.066667
1026	7.666667
1027	1.000000
1028	1.733333
1029	11.600000
1030	9.933333
1031	8.266667
1032	3.866667
1033	12.800000
1034	6.266667
1035	1.000000
1036	4.733333
1037	1.800000
1038	19.200000
1039	12.933333
1040	5.400000
1041	3.333333
1042	3.466667
1043	1.333333
1044	10.733333
1045	8.466667
1046	7.933333
1047	12.533333
1048	4.866667
1049	10.133333
1050	0.000000
1051	5.266667
1052	5.266667
1053	0.000000
1054	8.933333
1055	4.000000
1056	5.533333
1057	12.466667
1058	8.333333
1059	6.533333
1060	8.400000
1061	12.133333
1062	0.866667
1063	0.000000
1064	0.000000
1065	10.866667
1066	5.266667
1067	1.000000
1068	6.466667
1069	6.466667
1070	10.400000
1071	12.533333
1072	4.266667
1073	3.133333
1074	7.866667
1075	7.400000
1076	8.200000
1077	1.266667
1078	4.733333
1079	6.733333
1080	12.733333
1081	5.533333
1082	5.466667
1083	7.133333
1084	3.666667
1085	7.266667
1086	4.066667
1087	3.933333
1088	9.533333
1089	3.933333
1090	14.466667
1091	0.066667
1092	4.466667
1093	6.133333
1094	12.666667
1095	8.866667
1096	7.066667
1097	0.000000
1098	7.600000
1099	1.000000
1100	9.600000
1101	3.000000
1102	3.000000
1103	11.600000
1104	10.666667
1105	20.200000
1106	8.733333
1107	3.000000
1108	2.933333
1109	2.600000
1110	2.600000
1111	2.600000
1112	5.933333
1113	6.733333
1114	14.200000
1115	4.000000
1116	8.533333
1117	11.933333
1118	12.333333
1119	10.733333
1120	5.666667
1121	13.066667
1122	9.066667
1123	10.533333
1124	8.333333
1125	14.066667
1126	8.266667
1127	0.400000
1128	27.000000
1129	15.533333
1130	12.666667
1131	9.800000
1132	6.400000
1133	9.266667
1134	12.800000
1135	27.000000
1136	7.733333
1137	3.866667
1138	1.933333
1139	7.266667
1140	10.600000
1141	9.866667
1142	1.000000
1143	12.333333
1144	10.466667
1145	3.733333
1146	17.800000
1147	-0.933333
1148	10.200000
1149	9.266667
1150	11.200000
1151	7.733333
1152	5.933333
1153	7.733333
1154	7.533333
1155	2.600000
1156	11.266667
1157	8.333333
1158	11.800000
1159	15.866667
1160	10.600000
1161	4.933333
1162	6.533333
1163	1.866667
1164	0.866667
1165	10.533333
1166	2.733333
1167	3.466667
1168	9.533333
1169	19.066667
1170	14.933333
1171	16.066667
1172	8.133333
1173	13.666667
1174	10.600000
1175	7.066667
1176	6.800000
1177	3.133333
1178	8.533333
1179	6.400000
1180	18.133333
1181	6.866667
1182	8.933333
1183	1.866667
1184	10.400000
1185	3.333333
1186	10.533333
1187	1.866667
1188	7.933333
1189	2.266667
1190	5.200000
1191	6.533333
1192	-5.866667
1193	3.333333
1194	3.333333
1195	12.266667
1196	8.733333
1197	11.800000
1198	11.733333
1199	7.333333
1200	5.733333
1201	10.066667
1202	5.266667
1203	9.133333
1204	6.333333
1205	7.266667
1206	10.200000
1207	7.800000
1208	4.533333
1209	3.600000
1210	7.533333
1211	8.133333
1212	7.200000
1213	11.066667
1214	2.933333
1215	5.933333
1216	4.933333
1217	6.400000
1218	11.666667
1219	7.400000
1220	7.866667
1221	0.600000
1222	5.933333
1223	8.400000
1224	3.066667
1225	0.000000
1226	7.533333
1227	16.333333
1228	4.800000
1229	0.000000
1230	19.200000
1231	9.666667
1232	15.266667
1233	0.266667
1234	1.000000
1235	6.733333
1236	1.800000
1237	16.400000
1238	3.533333
1239	16.066667
1240	6.933333
1241	8.066667
1242	10.466667
1243	17.000000
1244	14.666667
1245	11.733333
1246	9.466667
1247	14.733333
1248	9.333333
1249	3.000000
1250	17.600000
1251	7.333333
1252	4.066667
1253	10.866667
1254	5.333333
1255	11.066667
1256	3.600000
1257	10.066667
1258	12.533333
1259	5.133333
1260	10.000000
1261	0.200000
1262	13.400000
1263	6.466667
1264	12.666667
1265	3.266667
1266	5.600000
1267	6.600000
